pss_locale,county_code,school_id,school_name,lo_grade,hi_grade,street,city,pss_county_fips,state,pss_fips,zip,pss_phone,pss_sch_days,pss_stu_day_hrs,pss_library,pss_enroll_ug,pss_enroll_pk,pss_enroll_k,pss_enroll_1,pss_enroll_2,pss_enroll_3,pss_enroll_4,pss_enroll_5,pss_enroll_6,pss_enroll_7,pss_enroll_8,pss_enroll_9,pss_enroll_10,pss_enroll_11,pss_enroll_12,enrollment,pss_enroll_tk12,pss_race_ai,pss_race_as,pss_race_h,pss_race_b,pss_race_w,pss_race_p,pss_race_2,teachers_fte,pss_coed,pss_type,pss_level,pss_relig,pss_comm_type,pss_indian_pct,pss_asian_pct,pss_hisp_pct,pss_black_pct,pss_white_pct,pss_pacisl_pct,pss_twomore_pct,pss_stdtch_rt,pss_orient,pss_county_name,pss_assoc_1,pss_assoc_2,pss_assoc_3,pss_assoc_4,pss_assoc_5,pss_assoc_6,pss_assoc_7,pss_assoc_8,grade_band,county_name,school_type,school_type_detail,pvt_pct_nonwhite,locale_label,locale_type,definition,school_status
21,24033,00579302,Riverdale Baptist School,2,17,1133 LARGO RD,UPPER MARLBORO,033,MD,24,20774,3012497000,187,7,Yes,NA,43,27,23,28,25,25,36,44,37,57,59,48,61,77,590,547,0,7,1,535,4,0,0,52,1,1,3,2,2,0,1.27,0.18,97.8,0.73,0,0,10.51,5,PRINCE GEORGE'S,Association of Christian Schools International (ACSI),NA,NA,NA,NA,NA,NA,NA,All Grades,Prince George's County,private,private,97.98,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24033,A1501903,Village Academy Of Maryland,14,17,8601 ASHWOOD DR,CAPITOL HEIGHTS,033,MD,24,20743,3013361904,217,6.5,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14,10,8,47,47,0,0,1,46,0,0,0,12.8,1,4,2,3,2,0,0,2.12,97.87,0,0,0,3.67,30,PRINCE GEORGE'S,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,HS,Prince George's County,private,private,99.99000000000001,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24033,A0901671,Forbush School At Prince Georges County,1,1,4819 WALDEN LN STE 4880,LANHAM,033,MD,24,20706,2406671423,216,6,Yes,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,1,2,8,41,4,2,0,9,1,4,3,3,2,1.72,3.44,13.79,70.68,6.89,3.44,0,6.44,30,PRINCE GEORGE'S,National Association of Private Special Education Centers (NAPSEC),Other association(s) for exceptional children,Other special emphasis association(s),NA,NA,NA,NA,NA,UG,Prince George's County,private,private,89.63000000000001,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,A9502160,Relay Children's Center,6,10,1620 S ROLLING RD,BALTIMORE,005,MD,24,21227,4102472811,183,6,Yes,NA,NA,NA,2,4,2,NA,2,NA,NA,NA,NA,NA,NA,NA,10,10,0,0,0,3,7,0,0,1,1,1,1,3,2,0,0,0,30,70,0,0,10,30,BALTIMORE,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES,Baltimore County,private,private,30,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,01604704,St Bernadette School,3,13,80 UNIVERSITY BLVD E,SILVER SPRING,031,MD,24,20901,3015935611,182,7.25,Yes,NA,NA,19,33,28,30,28,33,45,40,35,NA,NA,NA,NA,291,291,0,13,13,34,208,0,23,24.9,1,1,1,1,2,0,4.46,4.46,11.68,71.47,0,7.9,11.68,1,MONTGOMERY,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,Montgomery County,private,private,24.04,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,BB130247,Kemp Mill Montorsorri School,6,11,1840 UNIVERSITY BLVD W,SILVER SPRING,031,MD,24,20902,3015934343,NA,7.5,Yes,NA,NA,NA,5,4,8,1,3,4,NA,NA,NA,NA,NA,NA,25,25,0,0,0,0,25,0,0,4.3,1,2,1,2,2,0,0,0,0,100,0,0,5.81,18,MONTGOMERY,Other school association(s),NA,NA,NA,NA,NA,NA,NA,ES,Montgomery County,private,private,0,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A0901660,Don Bosco Cristo Rey High School,14,17,1010 LARCH AVE,TAKOMA PARK,031,MD,24,20912,3018914750,183,7.45,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,115,102,74,387,387,0,2,301,71,7,0,6,28.3,1,-1,2,1,2,0,0.51,77.77,18.34,1.8,0,1.55,13.67,1,MONTGOMERY,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,HS,Montgomery County,private,private,97.66,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,01604668,St Andrew Apostle School,2,13,11602 KEMP MILL RD,SILVER SPRING,031,MD,24,20902,3016493555,180,7,Yes,NA,41,30,17,32,22,24,32,30,24,32,NA,NA,NA,NA,284,243,0,11,23,43,126,1,39,37.6,1,1,1,1,2,0,4.52,9.46,17.69,51.85,0.41,16.04,6.46,1,MONTGOMERY,Other school association(s),NA,NA,NA,NA,NA,NA,NA,ES/MS,Montgomery County,private,private,43.6,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,00579685,Talmudical Academy-Baltimore,2,17,4445 OLD CT RD,BALTIMORE,005,MD,24,21208,4104846600,180,10.5,No,NA,87,89,94,75,89,100,89,89,82,81,26,34,37,33,1005,918,0,2,915,1,0,0,0,73.3,3,1,3,2,2,0,0.21,99.67,0.1,0,0,0,12.52,18,BALTIMORE,National Society for Hebrew Day Schools (Torah U’Mesorah),State or regional independent school association,NA,NA,NA,NA,NA,NA,All Grades,Baltimore County,private,private,99.77,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,01604511,Holy Cross School,2,13,PO BOX 249,GARRETT PARK,031,MD,24,20896,3019490053,180,7,Yes,NA,20,14,19,17,16,18,19,19,19,17,NA,NA,NA,NA,178,158,0,16,15,32,80,0,15,13.1,1,1,1,1,2,0,10.12,9.49,20.25,50.63,0,9.49,12.06,1,MONTGOMERY,National Catholic Educational Association (NCEA),NA,NA,NA,NA,NA,NA,NA,ES/MS,Montgomery County,private,private,39.230000000000004,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A9902282,Norbeck Montessori Center,2,3,4500 MUNCASTER MILL RD,ROCKVILLE,031,MD,24,20853,3019244233,186,7,Yes,NA,102,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,10,0,2,1,1,6,0,0,4.1,1,2,1,3,2,0,20,10,10,60,0,0,2.43,30,MONTGOMERY,American Montessori Society (AMS),Other Montessori association(s),NA,NA,NA,NA,NA,NA,ES,Montgomery County,private,private,20,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24003,01933921,Book Of Life Academy,2,10,913 CEDAR PARK RD,ANNAPOLIS,003,MD,24,21401,4102632600,180,6.75,No,NA,46,13,11,6,5,4,1,NA,NA,NA,NA,NA,NA,NA,86,40,0,0,31,6,3,0,0,4.3,1,1,1,2,2,0,0,77.5,15,7.5,0,0,9.3,8,ANNE ARUNDEL,Association of Christian Teachers and Schools (ACTS),NA,NA,NA,NA,NA,NA,NA,ES,Anne Arundel County,private,private,92.5,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,A1501813,Children's Manor Montessori School & Daycare,2,3,14426 TRAVILLE GARDENS CIR,ROCKVILLE,031,MD,24,20850,2403281013,182,7,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,30,MONTGOMERY,American Montessori Society (AMS),NA,NA,NA,NA,NA,NA,NA,ES,Montgomery County,private,private,NA,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,BB140610,Feynman School,2,12,6300 TILDEN LN,NORTH BETHESDA,031,MD,24,20852,3017704370,177,7,Yes,NA,14,16,18,15,12,6,6,4,2,NA,NA,NA,NA,NA,93,79,NA,NA,NA,NA,NA,NA,NA,14,1,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,5.64,30,MONTGOMERY,School does not belong to ANY associations or organizations,NA,NA,NA,NA,NA,NA,NA,ES/MS,Montgomery County,private,private,NA,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24033,02032777,Beddow School - Ft Washington Campus,1,1,8600 LOUGHRAN RD,FT WASHINGTON,033,MD,24,20744,3015670330,170,6.5,No,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,0,3,1,18,7,0,1,3,1,2,3,3,2,0,10,3.33,60,23.33,0,3.33,10,30,PRINCE GEORGE'S,Other Montessori association(s),NA,NA,NA,NA,NA,NA,NA,UG,Prince George's County,private,private,66.66,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,BB140605,Olney Adventist Prep,3,13,4100 OLNEY LAYTONSVILLE RD,OLNEY,031,MD,24,20832,3015702500,180,6.75,No,NA,NA,16,12,18,16,12,14,12,14,9,NA,NA,NA,NA,123,123,0,13,4,47,33,0,26,10.9,1,1,1,2,2,0,10.56,3.25,38.21,26.82,0,21.13,11.28,28,MONTGOMERY,General Conference of the Seventh-Day Adventist Church (GCSDAC),Other special emphasis association(s),NA,NA,NA,NA,NA,NA,ES/MS,Montgomery County,private,private,62.59,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24031,00579186,St John's Episcopal School,2,13,3427 OLNEY LAYTONSVILLE RD,OLNEY,031,MD,24,20832,3017746804,174,7.25,Yes,NA,18,12,13,11,11,15,14,22,10,21,NA,NA,NA,NA,147,129,0,11,5,40,51,0,22,19.4,1,1,1,2,2,0,8.52,3.87,31,39.53,0,17.05,6.64,14,MONTGOMERY,National Association of Episcopal Schools (NAES),Other religious school associations,National Association of Independent Schools (NAIS),State or regional independent school association,NA,NA,NA,NA,ES/MS,Montgomery County,private,private,51.92,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24033,A9103196,First Baptist School Of Laurel,2,13,15002 FIRST BAPTIST LN,LAUREL,033,MD,24,20707,3014901076,176,6.5,Yes,NA,33,29,17,9,7,6,4,11,7,9,NA,NA,NA,NA,132,99,1,6,3,69,1,0,19,10.9,1,1,1,2,2,1.01,6.06,3.03,69.69,1.01,0,19.19,9.08,5,PRINCE GEORGE'S,Southern Baptist Association of Christian Schools (SBACS),NA,NA,NA,NA,NA,NA,NA,ES/MS,Prince George's County,private,private,92.92,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24033,A0103946,College Park Nursery School,2,4,4512 COLLEGE AVE,COLLEGE PARK,033,MD,24,20740,3018645355,172,3,No,NA,56,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,2,0,0,0,0,2,0,0,0.6,1,6,1,3,2,0,0,0,0,100,0,0,3.33,30,PRINCE GEORGE'S,NA,NA,NA,NA,NA,NA,NA,NA,ES,Prince George's County,private,private,0,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24005,A0701172,Calvary Baptist School,2,17,7321 MANCHESTER RD,BALTIMORE,005,MD,24,21222,4102852193,170,7,No,NA,20,17,10,12,11,8,9,9,5,8,12,7,7,7,142,122,0,2,9,6,105,0,0,13.4,1,1,3,2,2,0,1.63,7.37,4.91,86.06,0,0,9.1,5,BALTIMORE,Accelerated Christian Education (ACE),American Association of Christian Schools (AACS),NA,NA,NA,NA,NA,NA,All Grades,Baltimore County,private,private,12.280000000000001,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
21,24033,A1301565,Holy Trinity Episcopal Day School,2,13,11902 DAISY LN,GLENN DALE,033,MD,24,20769,3014643215,174,7,Yes,NA,45,41,37,45,40,44,54,62,62,62,NA,NA,NA,NA,492,447,0,10,3,399,7,0,28,47.9,1,1,1,2,2,0,2.23,0.67,89.26,1.56,0,6.26,9.33,14,PRINCE GEORGE'S,Other school association(s),NA,NA,NA,NA,NA,NA,NA,ES/MS,Prince George's County,private,private,96.19000000000001,Suburb large,Suburb: Large,"Territory outside a principal city and inside an urbanized area with population of 250,000 or more.",Open
