"","school_id","name","school_type","school_type_detail","grade_band","county","locale_code","pvt_pct_nonwhite","enrollment","teacher_fte"
"1291","240051000969","Apple Grove Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"456","30.86"
"1292","240051000970","Ardmore Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"403","26.86"
"1293","240051000971","Arrowhead Elementary","public","public","ES","PRINCE GEORGE'S","41",NA,"404","35.3"
"1294","240051000972","Avalon Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"347","27.8"
"1295","240051000973","Baden Elementary","public","public","ES","PRINCE GEORGE'S","41",NA,"244","17.9"
"1296","240051000974","Barnaby Manor Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"474","37.86"
"1297","240051000975","Beacon Heights Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"480","33.4"
"1298","240051000978","Beltsville Academy","public","public","ES/MS","PRINCE GEORGE'S","21",NA,"1093","79.64"
"1299","240051000982","Benjamin Tasker Middle School","public","public","MS","PRINCE GEORGE'S","21",NA,"948","58.6"
"1300","240051000985","Bladensburg Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"753","53.3"
"1301","240051000987","Bladensburg High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"1853","125"
"1302","240051000988","Bond Mill Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"540","35.36"
"1303","240051000990","Bowie High","public","public","HS","PRINCE GEORGE'S","21",NA,"2392","130.5"
"1304","240051000991","Bradbury Heights Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"491","37.8"
"1305","240051000992","Brandywine Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"388","23.9"
"1306","240051000993","Buck Lodge Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"1148","81"
"1307","240051000995","Calverton Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"862","52.5"
"1308","240051000997","Capitol Heights Elementary","public","magnet","ES","PRINCE GEORGE'S","21",NA,"307","28.3"
"1309","240051000998","Carmody Hills Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"442","27.9"
"1310","240051000999","Carole Highlands Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"487","37.86"
"1311","240051001000","Carrollton Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"627","42.26"
"1312","240051001001","Catherine T. Reed Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"478","34.56"
"1313","240051001002","Central High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"849","65.5"
"1314","240051001003","Chapel Forge Early Childhood Center","public","public","All Grades","PRINCE GEORGE'S","21",NA,"219","32"
"1315","240051001004","Charles Carroll Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"1307","82"
"1316","240051001006","Cherokee Lane Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"551","37.76"
"1317","240051001009","Chillum Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"369","28.8"
"1318","240051001010","Clinton Grove Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"245","24.78"
"1319","240051001012","Columbia Park Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"540","31.9"
"1320","240051001013","Concord Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"350","25.3"
"1321","240051001014","Cooper Lane Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"543","36.4"
"1322","240051001017","Crossland High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"1015","79"
"1323","240051001018","Deerfield Run Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"617","36.6"
"1324","240051001019","District Heights Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"382","25.5"
"1325","240051001021","Doswell E. Brooks Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"231","23.2"
"1326","240051001023","Duval High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"2022","121"
"1327","240051001024","Dwight D. Eisenhower Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"958","63.16"
"1328","240051001027","Eleanor Roosevelt High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"2649","129"
"1329","240051001029","Fairmont Heights High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"798","56"
"1330","240051001030","Flintstone Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"451","34.2"
"1331","240051001031","Forest Heights Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"317","23.2"
"1332","240051001033","Fort Foote Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"323","23.8"
"1333","240051001034","Drew Freeman Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"818","60.3"
"1334","240051001035","Francis T. Evans Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"368","23.3"
"1335","240051001036","Frederick Douglass High","public","public","HS","PRINCE GEORGE'S","41",NA,"996","58"
"1336","240051001038","Friendly High","public","public","HS","PRINCE GEORGE'S","21",NA,"834","56.5"
"1337","240051001039","Fort Washington Forest Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"288","22.8"
"1338","240051001041","Gaywood Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"486","44.5"
"1339","240051001042","Glassmanor Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"308","23.94"
"1340","240051001043","Glenarden Woods Elementary","public","magnet","ES","PRINCE GEORGE'S","21",NA,"490","26.86"
"1341","240051001047","Green Valley Academy at Edgar Allan Poe","public","public","MS/HS","PRINCE GEORGE'S","21",NA,"61","23"
"1342","240051001049","Greenbelt Middle","public","magnet","MS","PRINCE GEORGE'S","21",NA,"1360","87"
"1343","240051001050","Francis Scott Key Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"490","35.4"
"1344","240051001051","Gwynn Park Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"640","37.5"
"1345","240051001052","Gwynn Park High","public","public","HS","PRINCE GEORGE'S","21",NA,"935","60"
"1346","240051001053","H. W. Wheatley Early Childhood Center","public","public","All Grades","PRINCE GEORGE'S","21",NA,"284","42.8"
"1347","240051001054","Northwestern Evening/Saturday High","public","public","HS","PRINCE GEORGE'S","21",NA,"276","2"
"1348","240051001056","Heather Hills Elementary","public","magnet","ES","PRINCE GEORGE'S","21",NA,"378","20.1"
"1349","240051001058","High Bridge Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"378","35.7"
"1350","240051001059","High Point High","public","public","HS","PRINCE GEORGE'S","21",NA,"2481","156"
"1351","240051001060","Hillcrest Heights Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"454","31.2"
"1352","240051001062","Crossland Evening/Saturday High","public","public","HS","PRINCE GEORGE'S","21",NA,"200","<U+0096>"
"1353","240051001063","Hollywood Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"398","27"
"1354","240051001064","Hyattsville Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"517","38.24"
"1355","240051001065","Hyattsville Middle","public","magnet","MS","PRINCE GEORGE'S","21",NA,"927","60"
"1356","240051001066","Indian Queen Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"280","19.68"
"1357","240051001067","Community Based Classrooms","public","public","HS","PRINCE GEORGE'S","21",NA,"60","6"
"1358","240051001068","J. Frank Dent Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"292","24.2"
"1359","240051001069","James H. Harrison Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"324","35.54"
"1360","240051001071","James McHenry Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"735","47.74"
"1361","240051001072","James Ryder Randall Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"458","49.7"
"1362","240051001075","John H. Bayne Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"408","29.4"
"1363","240051001077","Kenilworth Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"371","29.4"
"1364","240051001082","Kettering Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"435","25.7"
"1365","240051001085","Lamont Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"522","41.1"
"1366","240051001087","Langley Park/McCormick Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"848","60.64"
"1367","240051001089","Largo High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"843","55"
"1368","240051001090","Laurel Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"613","40.3"
"1369","240051001092","Laurel High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"1845","114"
"1370","240051001093","Lewisdale Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"652","50.9"
"1371","240051001094","Longfields Elementary","public","magnet","ES","PRINCE GEORGE'S","21",NA,"283","21.24"
"1372","240051001095","Isaac J. Gourdine Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"573","44.5"
"1373","240051001097","Magnolia Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"517","30.9"
"1374","240051001100","Marlton Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"287","22.9"
"1375","240051001101","Martin Luther King Jr. Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"907","47"
"1376","240051001103","Mattaponi Elementary","public","magnet","ES","PRINCE GEORGE'S","41",NA,"382","24.2"
"1377","240051001106","Melwood Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"454","32.3"
"1378","240051001108","Montpelier Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"560","35.9"
"1379","240051001110","Mt Rainier Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"333","26.74"
"1380","240051001112","Nicholas Orem Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"1011","70"
"1381","240051001113","North Forestville Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"374","32.5"
"1382","240051001114","Northwestern High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"2315","151"
"1383","240051001117","Oaklands Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"419","28.7"
"1384","240051001119","Overlook Elementary","public","magnet","ES","PRINCE GEORGE'S","21",NA,"287","23"
"1385","240051001121","Oxon Hill Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"226","27.7"
"1386","240051001123","Oxon Hill High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"1448","83.5"
"1387","240051001124","Paint Branch Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"349","52.94"
"1388","240051001126","Parkdale High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"2367","150.1"
"1389","240051001129","Patuxent Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"286","19.68"
"1390","240051001130","Phyllis E. Williams Elementary","public","magnet","ES","PRINCE GEORGE'S","21",NA,"403","28.9"
"1391","240051001131","Pointer Ridge Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"326","20"
"1392","240051001132","Potomac Landing Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"364","23.9"
"1393","240051001133","Potomac High","public","public","HS","PRINCE GEORGE'S","21",NA,"1208","90"
"1394","240051001134","Frances Fuchs Early Childhood Center","public","public","All Grades","PRINCE GEORGE'S","21",NA,"305","54.6"
"1395","240051001135","Highland Park Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"286","23.04"
"1396","240051001136","Princeton Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"369","24.3"
"1397","240051001137","Judge Sylvania W. Woods Sr. Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"757","50.24"
"1398","240051001138","Ridgecrest Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"676","49.14"
"1399","240051001139","Cesar Chavez Elementary","public","magnet","ES","PRINCE GEORGE'S","21",NA,"322","24.36"
"1400","240051001140","Riverdale Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"684","52.6"
"1401","240051001142","Robert Frost Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"288","26.04"
"1402","240051001144","Rockledge Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"341","22"
"1403","240051001146","Rogers Heights Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"788","50.36"
"1404","240051001148","Rose Valley Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"333","24.8"
"1405","240051001150","Samuel Chase Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"331","27.2"
"1406","240051001152","Samuel Ogle Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"879","52.5"
"1407","240051001154","Seabrook Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"338","23.3"
"1408","240051001155","Seat Pleasant Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"367","36.6"
"1409","240051001160","Springhill Lake Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"873","73.4"
"1410","240051001164","Suitland High","public","magnet","HS","PRINCE GEORGE'S","21",NA,"1921","139.7"
"1411","240051001167","Surrattsville High","public","public","HS","PRINCE GEORGE'S","21",NA,"702","61.5"
"1412","240051001170","Tayac Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"335","21.7"
"1413","240051001171","Templeton Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"878","61.9"
"1414","240051001174","Thomas G. Pullen School","public","magnet","ES/MS","PRINCE GEORGE'S","21",NA,"744","50.5"
"1415","240051001175","Thomas Johnson Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"1227","76"
"1416","240051001176","Thomas S. Stone Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"585","50.8"
"1417","240051001177","Tulip Grove Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"322","22.5"
"1418","240051001178","University Park Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"546","37.36"
"1419","240051001179","Valley View Elementary","public","magnet","ES","PRINCE GEORGE'S","21",NA,"425","25.3"
"1420","240051001180","Waldon Woods Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"643","35.8"
"1421","240051001182","Rosaryville Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"413","36.4"
"1422","240051001183","Robert R. Gray Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"447","31.46"
"1423","240051001184","William Beanes Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"482","31.66"
"1424","240051001186","William Wirt Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"1188","80"
"1425","240051001188","Woodmore Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"446","28.5"
"1426","240051001208","Dodge Park Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"606","43.3"
"1427","240051001211","G. James Gholson Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"879","56"
"1428","240051001217","Lake Arbor Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"557","30.76"
"1429","240051001222","Cora L. Rice Elementary","public","public","ES","PRINCE GEORGE'S","21",NA,"667","48.2"
"1430","240051001223","Ernest Everett Just Middle","public","public","MS","PRINCE GEORGE'S","21",NA,"735","45.5"
